student_idx,student_id,intern_idx,internship_id,title,domain,score,rank
237,S00238,106,I00107,Marketing Intern,Marketing,0.6401731967926025,7
237,S00238,29,I00030,Marketing Intern,Marketing,0.634037971496582,8
237,S00238,121,I00122,Marketing Intern,Marketing,0.6332045197486877,9
237,S00238,27,I00028,Finance Intern,Finance,0.6314480304718018,10
238,S00239,27,I00028,Finance Intern,Finance,0.8188149929046631,1
238,S00239,101,I00102,Mobile Intern,Mobile,0.7385634183883667,2
238,S00239,23,I00024,Finance Intern,Finance,0.6891127228736877,3
238,S00239,2,I00003,Data Science Intern,Data Science,0.6582409739494324,4
238,S00239,116,I00117,Backend Development Intern,Backend Development,0.5966513156890869,5
238,S00239,85,I00086,Backend Development Intern,Backend Development,0.5074237585067749,6
238,S00239,135,I00136,Finance Intern,Finance,0.40180692076683044,7
238,S00239,98,I00099,Frontend Design Intern,Frontend Design,0.3993527889251709,8
238,S00239,15,I00016,Product Intern,Product,0.39274486899375916,9
238,S00239,121,I00122,Marketing Intern,Marketing,0.3534802794456482,10
239,S00240,3,I00004,Finance Intern,Finance,0.916924238204956,1
239,S00240,5,I00006,Data Science Intern,Data Science,0.8041746020317078,2
239,S00240,92,I00093,Marketing Intern,Marketing,0.7452508211135864,3
239,S00240,23,I00024,Finance Intern,Finance,0.7272976040840149,4
239,S00240,53,I00054,Marketing Intern,Marketing,0.6759541034698486,5
239,S00240,135,I00136,Finance Intern,Finance,0.6530689597129822,6
239,S00240,87,I00088,Marketing Intern,Marketing,0.6420372724533081,7
239,S00240,85,I00086,Backend Development Intern,Backend Development,0.6414723992347717,8
239,S00240,121,I00122,Marketing Intern,Marketing,0.6406542062759399,9
239,S00240,2,I00003,Data Science Intern,Data Science,0.6378527283668518,10
240,S00241,67,I00068,Backend Development Intern,Backend Development,0.889822244644165,1
240,S00241,5,I00006,Data Science Intern,Data Science,0.8861727118492126,2
240,S00241,23,I00024,Finance Intern,Finance,0.8088033199310303,3
240,S00241,16,I00017,Frontend Design Intern,Frontend Design,0.7825058698654175,4
240,S00241,22,I00023,Marketing Intern,Marketing,0.7355045080184937,5
240,S00241,136,I00137,DevOps Intern,DevOps,0.7336907982826233,6
240,S00241,15,I00016,Product Intern,Product,0.7133849263191223,7
240,S00241,101,I00102,Mobile Intern,Mobile,0.6944447159767151,8
240,S00241,92,I00093,Marketing Intern,Marketing,0.6763866543769836,9
240,S00241,119,I00120,Backend Development Intern,Backend Development,0.6758678555488586,10
241,S00242,67,I00068,Backend Development Intern,Backend Development,0.8989740014076233,1
241,S00242,139,I00140,Product Intern,Product,0.6945669054985046,2
241,S00242,13,I00014,Data Science Intern,Data Science,0.6845018267631531,3
241,S00242,119,I00120,Backend Development Intern,Backend Development,0.6772511005401611,4
241,S00242,61,I00062,Finance Intern,Finance,0.6722313761711121,5
241,S00242,16,I00017,Frontend Design Intern,Frontend Design,0.6589388251304626,6
241,S00242,85,I00086,Backend Development Intern,Backend Development,0.6566012501716614,7
241,S00242,5,I00006,Data Science Intern,Data Science,0.6562145352363586,8
241,S00242,27,I00028,Finance Intern,Finance,0.6555427312850952,9
241,S00242,15,I00016,Product Intern,Product,0.6432449817657471,10
242,S00243,121,I00122,Marketing Intern,Marketing,0.6770498752593994,1
242,S00243,29,I00030,Marketing Intern,Marketing,0.640296459197998,2
242,S00243,139,I00140,Product Intern,Product,0.6341313123703003,3
242,S00243,97,I00098,DevOps Intern,DevOps,0.621833086013794,4
242,S00243,98,I00099,Frontend Design Intern,Frontend Design,0.5865381956100464,5
242,S00243,61,I00062,Finance Intern,Finance,0.4839768707752228,6
242,S00243,2,I00003,Data Science Intern,Data Science,0.45296478271484375,7
242,S00243,23,I00024,Finance Intern,Finance,0.3717149496078491,8
242,S00243,57,I00058,DevOps Intern,DevOps,0.3692067563533783,9
242,S00243,3,I00004,Finance Intern,Finance,0.3651047945022583,10
243,S00244,98,I00099,Frontend Design Intern,Frontend Design,0.7463305592536926,1
243,S00244,81,I00082,Frontend Design Intern,Frontend Design,0.6903415322303772,2
243,S00244,16,I00017,Frontend Design Intern,Frontend Design,0.6763625741004944,3
243,S00244,5,I00006,Data Science Intern,Data Science,0.6738370656967163,4
243,S00244,119,I00120,Backend Development Intern,Backend Development,0.6661996841430664,5
243,S00244,67,I00068,Backend Development Intern,Backend Development,0.6574053168296814,6
243,S00244,2,I00003,Data Science Intern,Data Science,0.6550049185752869,7
243,S00244,24,I00025,Product Intern,Product,0.6376173496246338,8
243,S00244,82,I00083,Mobile Intern,Mobile,0.6340372562408447,9
243,S00244,139,I00140,Product Intern,Product,0.6298096179962158,10
244,S00245,101,I00102,Mobile Intern,Mobile,0.9269022345542908,1
244,S00245,122,I00123,DevOps Intern,DevOps,0.9176245927810669,2
244,S00245,97,I00098,DevOps Intern,DevOps,0.7524744272232056,3
244,S00245,139,I00140,Product Intern,Product,0.7420259714126587,4
244,S00245,27,I00028,Finance Intern,Finance,0.7239019870758057,5
244,S00245,67,I00068,Backend Development Intern,Backend Development,0.7089877724647522,6
244,S00245,23,I00024,Finance Intern,Finance,0.6976349353790283,7
244,S00245,119,I00120,Backend Development Intern,Backend Development,0.6960147619247437,8
244,S00245,61,I00062,Finance Intern,Finance,0.6669968366622925,9
244,S00245,16,I00017,Frontend Design Intern,Frontend Design,0.6643072962760925,10
245,S00246,2,I00003,Data Science Intern,Data Science,0.7787476181983948,1
245,S00246,98,I00099,Frontend Design Intern,Frontend Design,0.7639855742454529,2
245,S00246,29,I00030,Marketing Intern,Marketing,0.6977962255477905,3
245,S00246,23,I00024,Finance Intern,Finance,0.6804909110069275,4
245,S00246,135,I00136,Finance Intern,Finance,0.6622698903083801,5
245,S00246,62,I00063,Product Intern,Product,0.6526307463645935,6
245,S00246,30,I00031,Finance Intern,Finance,0.6522890329360962,7
245,S00246,78,I00079,Finance Intern,Finance,0.6498784422874451,8
245,S00246,13,I00014,Data Science Intern,Data Science,0.6348952651023865,9
245,S00246,121,I00122,Marketing Intern,Marketing,0.629047155380249,10
246,S00247,2,I00003,Data Science Intern,Data Science,0.6459341049194336,1
246,S00247,23,I00024,Finance Intern,Finance,0.616492748260498,2
246,S00247,98,I00099,Frontend Design Intern,Frontend Design,0.5037656426429749,3
246,S00247,29,I00030,Marketing Intern,Marketing,0.4523830711841583,4
246,S00247,3,I00004,Finance Intern,Finance,0.40667733550071716,5
246,S00247,85,I00086,Backend Development Intern,Backend Development,0.37073075771331787,6
246,S00247,27,I00028,Finance Intern,Finance,0.3481596112251282,7
246,S00247,135,I00136,Finance Intern,Finance,0.2878952622413635,8
246,S00247,61,I00062,Finance Intern,Finance,0.2840053141117096,9
246,S00247,139,I00140,Product Intern,Product,0.2768755853176117,10
247,S00248,116,I00117,Backend Development Intern,Backend Development,0.27751028537750244,1
247,S00248,27,I00028,Finance Intern,Finance,0.27429628372192383,2
247,S00248,16,I00017,Frontend Design Intern,Frontend Design,0.2713131010532379,3
247,S00248,98,I00099,Frontend Design Intern,Frontend Design,0.2697978913784027,4
247,S00248,15,I00016,Product Intern,Product,0.26054656505584717,5
247,S00248,2,I00003,Data Science Intern,Data Science,0.25643792748451233,6
247,S00248,23,I00024,Finance Intern,Finance,0.2519550323486328,7
247,S00248,29,I00030,Marketing Intern,Marketing,0.24395032227039337,8
247,S00248,78,I00079,Finance Intern,Finance,0.21852046251296997,9
247,S00248,32,I00033,Mobile Intern,Mobile,0.19271694123744965,10
248,S00249,13,I00014,Data Science Intern,Data Science,0.9035142660140991,1
248,S00249,87,I00088,Marketing Intern,Marketing,0.8384513258934021,2
248,S00249,5,I00006,Data Science Intern,Data Science,0.7931053042411804,3
248,S00249,106,I00107,Marketing Intern,Marketing,0.7902402281761169,4
248,S00249,2,I00003,Data Science Intern,Data Science,0.7719998955726624,5
248,S00249,92,I00093,Marketing Intern,Marketing,0.7647121548652649,6
248,S00249,128,I00129,Marketing Intern,Marketing,0.7570293545722961,7
248,S00249,121,I00122,Marketing Intern,Marketing,0.7558860182762146,8
248,S00249,21,I00022,Product Intern,Product,0.6853374242782593,9
248,S00249,82,I00083,Mobile Intern,Mobile,0.6819924116134644,10
249,S00250,136,I00137,DevOps Intern,DevOps,0.9009756445884705,1
249,S00250,21,I00022,Product Intern,Product,0.8630170226097107,2
249,S00250,106,I00107,Marketing Intern,Marketing,0.8452966213226318,3
249,S00250,98,I00099,Frontend Design Intern,Frontend Design,0.8356252908706665,4
249,S00250,27,I00028,Finance Intern,Finance,0.7802373766899109,5
249,S00250,91,I00092,Data Science Intern,Data Science,0.7763276696205139,6
249,S00250,2,I00003,Data Science Intern,Data Science,0.773815393447876,7
249,S00250,102,I00103,Backend Development Intern,Backend Development,0.762613832950592,8
249,S00250,135,I00136,Finance Intern,Finance,0.7447289228439331,9
249,S00250,23,I00024,Finance Intern,Finance,0.7250949740409851,10
250,S00251,21,I00022,Product Intern,Product,0.9678333401679993,1
250,S00251,22,I00023,Marketing Intern,Marketing,0.953670084476471,2
250,S00251,46,I00047,Product Intern,Product,0.9413688778877258,3
250,S00251,3,I00004,Finance Intern,Finance,0.8206393718719482,4
250,S00251,31,I00032,Frontend Design Intern,Frontend Design,0.7699876427650452,5
250,S00251,43,I00044,Frontend Design Intern,Frontend Design,0.7698459029197693,6
250,S00251,56,I00057,Frontend Design Intern,Frontend Design,0.7626515626907349,7
250,S00251,30,I00031,Finance Intern,Finance,0.7587569952011108,8
250,S00251,2,I00003,Data Science Intern,Data Science,0.6997902989387512,9
250,S00251,139,I00140,Product Intern,Product,0.6853509545326233,10
251,S00252,119,I00120,Backend Development Intern,Backend Development,0.7777936458587646,1
251,S00252,98,I00099,Frontend Design Intern,Frontend Design,0.7220661640167236,2
251,S00252,23,I00024,Finance Intern,Finance,0.6863186955451965,3
251,S00252,67,I00068,Backend Development Intern,Backend Development,0.6839025020599365,4
251,S00252,61,I00062,Finance Intern,Finance,0.6525771617889404,5
251,S00252,3,I00004,Finance Intern,Finance,0.647502064704895,6
251,S00252,85,I00086,Backend Development Intern,Backend Development,0.6442270278930664,7
251,S00252,16,I00017,Frontend Design Intern,Frontend Design,0.6276991963386536,8
251,S00252,2,I00003,Data Science Intern,Data Science,0.6211337447166443,9
251,S00252,15,I00016,Product Intern,Product,0.6041684150695801,10
252,S00253,139,I00140,Product Intern,Product,0.8264972567558289,1
252,S00253,13,I00014,Data Science Intern,Data Science,0.8110073208808899,2
252,S00253,136,I00137,DevOps Intern,DevOps,0.7512490153312683,3
252,S00253,5,I00006,Data Science Intern,Data Science,0.7438372373580933,4
252,S00253,2,I00003,Data Science Intern,Data Science,0.7316932678222656,5
252,S00253,30,I00031,Finance Intern,Finance,0.7260220646858215,6
252,S00253,119,I00120,Backend Development Intern,Backend Development,0.6764405369758606,7
252,S00253,78,I00079,Finance Intern,Finance,0.6739022731781006,8
252,S00253,106,I00107,Marketing Intern,Marketing,0.6708180904388428,9
252,S00253,87,I00088,Marketing Intern,Marketing,0.6634210348129272,10
253,S00254,2,I00003,Data Science Intern,Data Science,0.8756574988365173,1
253,S00254,27,I00028,Finance Intern,Finance,0.5897221565246582,2
253,S00254,23,I00024,Finance Intern,Finance,0.5861829519271851,3
253,S00254,15,I00016,Product Intern,Product,0.5842883586883545,4
253,S00254,121,I00122,Marketing Intern,Marketing,0.5274325609207153,5
253,S00254,116,I00117,Backend Development Intern,Backend Development,0.370351105928421,6
253,S00254,3,I00004,Finance Intern,Finance,0.3400239646434784,7
253,S00254,53,I00054,Marketing Intern,Marketing,0.32370883226394653,8
253,S00254,101,I00102,Mobile Intern,Mobile,0.3146694302558899,9
253,S00254,97,I00098,DevOps Intern,DevOps,0.29036200046539307,10
254,S00255,15,I00016,Product Intern,Product,0.9240776896476746,1
254,S00255,121,I00122,Marketing Intern,Marketing,0.9090431928634644,2
254,S00255,27,I00028,Finance Intern,Finance,0.9067700505256653,3
254,S00255,3,I00004,Finance Intern,Finance,0.9058516025543213,4
254,S00255,23,I00024,Finance Intern,Finance,0.8950966596603394,5
254,S00255,2,I00003,Data Science Intern,Data Science,0.8915805816650391,6
254,S00255,85,I00086,Backend Development Intern,Backend Development,0.861099123954773,7
254,S00255,92,I00093,Marketing Intern,Marketing,0.8510081768035889,8
254,S00255,98,I00099,Frontend Design Intern,Frontend Design,0.8311046361923218,9
254,S00255,22,I00023,Marketing Intern,Marketing,0.8264849781990051,10
255,S00256,2,I00003,Data Science Intern,Data Science,0.8952283263206482,1
255,S00256,116,I00117,Backend Development Intern,Backend Development,0.8718044757843018,2
255,S00256,43,I00044,Frontend Design Intern,Frontend Design,0.8139858245849609,3
255,S00256,61,I00062,Finance Intern,Finance,0.8039514422416687,4
255,S00256,21,I00022,Product Intern,Product,0.7959190607070923,5
255,S00256,137,I00138,Frontend Design Intern,Frontend Design,0.7904447317123413,6
255,S00256,16,I00017,Frontend Design Intern,Frontend Design,0.7785148620605469,7
255,S00256,98,I00099,Frontend Design Intern,Frontend Design,0.7747642993927002,8
255,S00256,65,I00066,Data Science Intern,Data Science,0.7596622109413147,9
255,S00256,106,I00107,Marketing Intern,Marketing,0.7481070160865784,10
256,S00257,12,I00013,Backend Development Intern,Backend Development,0.9364941120147705,1
256,S00257,65,I00066,Data Science Intern,Data Science,0.9088737368583679,2
256,S00257,110,I00111,Frontend Design Intern,Frontend Design,0.8682254552841187,3
256,S00257,21,I00022,Product Intern,Product,0.8610106706619263,4
256,S00257,18,I00019,Finance Intern,Finance,0.8583900928497314,5
256,S00257,105,I00106,Backend Development Intern,Backend Development,0.8315012454986572,6
256,S00257,127,I00128,Finance Intern,Finance,0.8307551741600037,7
256,S00257,26,I00027,Backend Development Intern,Backend Development,0.8248369097709656,8
256,S00257,93,I00094,Finance Intern,Finance,0.7902331352233887,9
256,S00257,106,I00107,Marketing Intern,Marketing,0.7878015637397766,10
257,S00258,139,I00140,Product Intern,Product,0.9097878932952881,1
257,S00258,5,I00006,Data Science Intern,Data Science,0.8401310443878174,2
257,S00258,97,I00098,DevOps Intern,DevOps,0.8305798768997192,3
257,S00258,29,I00030,Marketing Intern,Marketing,0.7593460083007812,4
257,S00258,3,I00004,Finance Intern,Finance,0.7253296375274658,5
257,S00258,50,I00051,Mobile Intern,Mobile,0.7015356421470642,6
257,S00258,116,I00117,Backend Development Intern,Backend Development,0.6760055422782898,7
257,S00258,136,I00137,DevOps Intern,DevOps,0.6755954027175903,8
257,S00258,27,I00028,Finance Intern,Finance,0.6689440011978149,9
257,S00258,85,I00086,Backend Development Intern,Backend Development,0.6611132025718689,10
258,S00259,3,I00004,Finance Intern,Finance,0.876573383808136,1
258,S00259,97,I00098,DevOps Intern,DevOps,0.8614548444747925,2
258,S00259,15,I00016,Product Intern,Product,0.6933531165122986,3
258,S00259,2,I00003,Data Science Intern,Data Science,0.6776279807090759,4
258,S00259,139,I00140,Product Intern,Product,0.6743070483207703,5
258,S00259,23,I00024,Finance Intern,Finance,0.6738553643226624,6
258,S00259,27,I00028,Finance Intern,Finance,0.672313392162323,7
258,S00259,30,I00031,Finance Intern,Finance,0.6714900135993958,8
258,S00259,80,I00081,DevOps Intern,DevOps,0.6553884148597717,9
258,S00259,135,I00136,Finance Intern,Finance,0.6401537656784058,10
259,S00260,2,I00003,Data Science Intern,Data Science,0.5306454300880432,1
259,S00260,15,I00016,Product Intern,Product,0.4997512996196747,2
259,S00260,27,I00028,Finance Intern,Finance,0.40367409586906433,3
259,S00260,68,I00069,DevOps Intern,DevOps,0.3393346667289734,4
259,S00260,101,I00102,Mobile Intern,Mobile,0.33510783314704895,5
259,S00260,78,I00079,Finance Intern,Finance,0.2872183620929718,6
259,S00260,116,I00117,Backend Development Intern,Backend Development,0.27376624941825867,7
259,S00260,23,I00024,Finance Intern,Finance,0.25792211294174194,8
259,S00260,98,I00099,Frontend Design Intern,Frontend Design,0.2522359788417816,9
259,S00260,121,I00122,Marketing Intern,Marketing,0.25073933601379395,10
260,S00261,121,I00122,Marketing Intern,Marketing,0.78630530834198,1
260,S00261,29,I00030,Marketing Intern,Marketing,0.6917462944984436,2
260,S00261,16,I00017,Frontend Design Intern,Frontend Design,0.6843329071998596,3
260,S00261,23,I00024,Finance Intern,Finance,0.6824761033058167,4
260,S00261,50,I00051,Mobile Intern,Mobile,0.6653957962989807,5
260,S00261,3,I00004,Finance Intern,Finance,0.6649125814437866,6
260,S00261,93,I00094,Finance Intern,Finance,0.6647400259971619,7
260,S00261,139,I00140,Product Intern,Product,0.6609929800033569,8
260,S00261,119,I00120,Backend Development Intern,Backend Development,0.6588020324707031,9
260,S00261,26,I00027,Backend Development Intern,Backend Development,0.6585860252380371,10
261,S00262,5,I00006,Data Science Intern,Data Science,0.9433771967887878,1
261,S00262,139,I00140,Product Intern,Product,0.8373215794563293,2
261,S00262,98,I00099,Frontend Design Intern,Frontend Design,0.8219982385635376,3
261,S00262,67,I00068,Backend Development Intern,Backend Development,0.8150390982627869,4
261,S00262,130,I00131,Product Intern,Product,0.8129065036773682,5
261,S00262,61,I00062,Finance Intern,Finance,0.8045400381088257,6
261,S00262,82,I00083,Mobile Intern,Mobile,0.6958644390106201,7
261,S00262,119,I00120,Backend Development Intern,Backend Development,0.6947528719902039,8
261,S00262,13,I00014,Data Science Intern,Data Science,0.6935429573059082,9
261,S00262,85,I00086,Backend Development Intern,Backend Development,0.691956639289856,10
262,S00263,22,I00023,Marketing Intern,Marketing,0.902786135673523,1
262,S00263,135,I00136,Finance Intern,Finance,0.8880137801170349,2
262,S00263,106,I00107,Marketing Intern,Marketing,0.8780208826065063,3
262,S00263,3,I00004,Finance Intern,Finance,0.8441534042358398,4
262,S00263,21,I00022,Product Intern,Product,0.8270748257637024,5
262,S00263,23,I00024,Finance Intern,Finance,0.8162168264389038,6
262,S00263,13,I00014,Data Science Intern,Data Science,0.8116040825843811,7
262,S00263,50,I00051,Mobile Intern,Mobile,0.8092324137687683,8
262,S00263,29,I00030,Marketing Intern,Marketing,0.800943911075592,9
262,S00263,27,I00028,Finance Intern,Finance,0.8000355958938599,10
263,S00264,23,I00024,Finance Intern,Finance,0.8634549379348755,1
263,S00264,121,I00122,Marketing Intern,Marketing,0.712070882320404,2
263,S00264,116,I00117,Backend Development Intern,Backend Development,0.6911267638206482,3
263,S00264,2,I00003,Data Science Intern,Data Science,0.6888324618339539,4
263,S00264,27,I00028,Finance Intern,Finance,0.6519320011138916,5
263,S00264,135,I00136,Finance Intern,Finance,0.6388236880302429,6
263,S00264,16,I00017,Frontend Design Intern,Frontend Design,0.638038158416748,7
263,S00264,15,I00016,Product Intern,Product,0.637182354927063,8
263,S00264,98,I00099,Frontend Design Intern,Frontend Design,0.6280661821365356,9
263,S00264,136,I00137,DevOps Intern,DevOps,0.6262964606285095,10
264,S00265,128,I00129,Marketing Intern,Marketing,0.9013760089874268,1
264,S00265,27,I00028,Finance Intern,Finance,0.8130999803543091,2
264,S00265,2,I00003,Data Science Intern,Data Science,0.8068996071815491,3
264,S00265,119,I00120,Backend Development Intern,Backend Development,0.7737796306610107,4
264,S00265,21,I00022,Product Intern,Product,0.7689661979675293,5
264,S00265,135,I00136,Finance Intern,Finance,0.7625692486763,6
264,S00265,55,I00056,Frontend Design Intern,Frontend Design,0.7227117419242859,7
264,S00265,121,I00122,Marketing Intern,Marketing,0.6887652277946472,8
264,S00265,13,I00014,Data Science Intern,Data Science,0.6874524354934692,9
264,S00265,5,I00006,Data Science Intern,Data Science,0.6855616569519043,10
265,S00266,65,I00066,Data Science Intern,Data Science,0.9203037619590759,1
265,S00266,13,I00014,Data Science Intern,Data Science,0.9092440009117126,2
265,S00266,67,I00068,Backend Development Intern,Backend Development,0.9088667631149292,3
265,S00266,15,I00016,Product Intern,Product,0.8991291522979736,4
265,S00266,87,I00088,Marketing Intern,Marketing,0.8973672389984131,5
265,S00266,106,I00107,Marketing Intern,Marketing,0.8592880964279175,6
265,S00266,138,I00139,Mobile Intern,Mobile,0.846497118473053,7
265,S00266,136,I00137,DevOps Intern,DevOps,0.8373182415962219,8
265,S00266,85,I00086,Backend Development Intern,Backend Development,0.8327714204788208,9
265,S00266,78,I00079,Finance Intern,Finance,0.8117155432701111,10
266,S00267,98,I00099,Frontend Design Intern,Frontend Design,0.9226338267326355,1
266,S00267,65,I00066,Data Science Intern,Data Science,0.8270195126533508,2
266,S00267,25,I00026,DevOps Intern,DevOps,0.8046663403511047,3
266,S00267,119,I00120,Backend Development Intern,Backend Development,0.7542212009429932,4
266,S00267,97,I00098,DevOps Intern,DevOps,0.74314284324646,5
266,S00267,27,I00028,Finance Intern,Finance,0.7153700590133667,6
266,S00267,2,I00003,Data Science Intern,Data Science,0.7140129804611206,7
266,S00267,85,I00086,Backend Development Intern,Backend Development,0.705140233039856,8
266,S00267,121,I00122,Marketing Intern,Marketing,0.6876088976860046,9
266,S00267,61,I00062,Finance Intern,Finance,0.6786117553710938,10
267,S00268,23,I00024,Finance Intern,Finance,0.7042844891548157,1
267,S00268,121,I00122,Marketing Intern,Marketing,0.6855873465538025,2
267,S00268,116,I00117,Backend Development Intern,Backend Development,0.682999849319458,3
267,S00268,27,I00028,Finance Intern,Finance,0.6737720370292664,4
267,S00268,53,I00054,Marketing Intern,Marketing,0.6641557812690735,5
267,S00268,2,I00003,Data Science Intern,Data Science,0.6623380780220032,6
267,S00268,13,I00014,Data Science Intern,Data Science,0.6535155773162842,7
267,S00268,3,I00004,Finance Intern,Finance,0.6484566926956177,8
267,S00268,85,I00086,Backend Development Intern,Backend Development,0.6271364688873291,9
267,S00268,22,I00023,Marketing Intern,Marketing,0.6269405484199524,10
268,S00269,16,I00017,Frontend Design Intern,Frontend Design,0.8366103768348694,1
268,S00269,119,I00120,Backend Development Intern,Backend Development,0.7759965658187866,2
268,S00269,93,I00094,Finance Intern,Finance,0.708640456199646,3
268,S00269,98,I00099,Frontend Design Intern,Frontend Design,0.6814756393432617,4
268,S00269,29,I00030,Marketing Intern,Marketing,0.6724733710289001,5
268,S00269,5,I00006,Data Science Intern,Data Science,0.6474560499191284,6
268,S00269,96,I00097,Data Science Intern,Data Science,0.6448139548301697,7
268,S00269,67,I00068,Backend Development Intern,Backend Development,0.6431961059570312,8
268,S00269,65,I00066,Data Science Intern,Data Science,0.6384657025337219,9
268,S00269,82,I00083,Mobile Intern,Mobile,0.6329907178878784,10
269,S00270,2,I00003,Data Science Intern,Data Science,0.29235705733299255,1
269,S00270,16,I00017,Frontend Design Intern,Frontend Design,0.2530839741230011,2
269,S00270,15,I00016,Product Intern,Product,0.2491241693496704,3
269,S00270,29,I00030,Marketing Intern,Marketing,0.2448287457227707,4
269,S00270,98,I00099,Frontend Design Intern,Frontend Design,0.24273088574409485,5
269,S00270,27,I00028,Finance Intern,Finance,0.23653702437877655,6
269,S00270,78,I00079,Finance Intern,Finance,0.2200646847486496,7
269,S00270,116,I00117,Backend Development Intern,Backend Development,0.21826034784317017,8
269,S00270,23,I00024,Finance Intern,Finance,0.20627489686012268,9
269,S00270,109,I00110,Data Science Intern,Data Science,0.10924065113067627,10
270,S00271,85,I00086,Backend Development Intern,Backend Development,0.8170938491821289,1
270,S00271,5,I00006,Data Science Intern,Data Science,0.7091073989868164,2
270,S00271,16,I00017,Frontend Design Intern,Frontend Design,0.6858890652656555,3
270,S00271,3,I00004,Finance Intern,Finance,0.6740976572036743,4
270,S00271,67,I00068,Backend Development Intern,Backend Development,0.6557702422142029,5
270,S00271,27,I00028,Finance Intern,Finance,0.6494548320770264,6
270,S00271,139,I00140,Product Intern,Product,0.644302487373352,7
270,S00271,29,I00030,Marketing Intern,Marketing,0.6408707499504089,8
270,S00271,121,I00122,Marketing Intern,Marketing,0.6398115158081055,9
270,S00271,119,I00120,Backend Development Intern,Backend Development,0.6360882520675659,10
271,S00272,61,I00062,Finance Intern,Finance,0.9175043702125549,1
271,S00272,30,I00031,Finance Intern,Finance,0.8781688809394836,2
271,S00272,52,I00053,Product Intern,Product,0.7847942113876343,3
271,S00272,13,I00014,Data Science Intern,Data Science,0.6965005397796631,4
271,S00272,97,I00098,DevOps Intern,DevOps,0.6918032169342041,5
271,S00272,139,I00140,Product Intern,Product,0.6853707432746887,6
271,S00272,98,I00099,Frontend Design Intern,Frontend Design,0.6760817170143127,7
271,S00272,16,I00017,Frontend Design Intern,Frontend Design,0.6736598610877991,8
271,S00272,3,I00004,Finance Intern,Finance,0.6605216264724731,9
271,S00272,83,I00084,Data Science Intern,Data Science,0.6598848700523376,10
272,S00273,128,I00129,Marketing Intern,Marketing,0.8942816257476807,1
272,S00273,2,I00003,Data Science Intern,Data Science,0.8514143824577332,2
272,S00273,102,I00103,Backend Development Intern,Backend Development,0.6883532404899597,3
272,S00273,106,I00107,Marketing Intern,Marketing,0.6842693090438843,4
272,S00273,21,I00022,Product Intern,Product,0.6766670346260071,5
272,S00273,68,I00069,DevOps Intern,DevOps,0.673343300819397,6
272,S00273,98,I00099,Frontend Design Intern,Frontend Design,0.6724942326545715,7
272,S00273,29,I00030,Marketing Intern,Marketing,0.6688686609268188,8
272,S00273,16,I00017,Frontend Design Intern,Frontend Design,0.6688209176063538,9
272,S00273,15,I00016,Product Intern,Product,0.66867595911026,10
273,S00274,5,I00006,Data Science Intern,Data Science,0.9474300146102905,1
273,S00274,15,I00016,Product Intern,Product,0.907019317150116,2
273,S00274,2,I00003,Data Science Intern,Data Science,0.8886445164680481,3
273,S00274,50,I00051,Mobile Intern,Mobile,0.8382910490036011,4
273,S00274,119,I00120,Backend Development Intern,Backend Development,0.834038257598877,5
273,S00274,6,I00007,Data Science Intern,Data Science,0.7999176383018494,6
273,S00274,121,I00122,Marketing Intern,Marketing,0.7477531433105469,7
273,S00274,98,I00099,Frontend Design Intern,Frontend Design,0.7443439364433289,8
273,S00274,29,I00030,Marketing Intern,Marketing,0.7329075932502747,9
273,S00274,85,I00086,Backend Development Intern,Backend Development,0.7165060043334961,10
274,S00275,54,I00055,Marketing Intern,Marketing,0.7013810276985168,1
274,S00275,49,I00050,Frontend Design Intern,Frontend Design,0.6950809359550476,2
274,S00275,131,I00132,Marketing Intern,Marketing,0.6939528584480286,3
274,S00275,121,I00122,Marketing Intern,Marketing,0.6626764535903931,4
274,S00275,27,I00028,Finance Intern,Finance,0.6605911254882812,5
274,S00275,23,I00024,Finance Intern,Finance,0.6458082795143127,6
274,S00275,30,I00031,Finance Intern,Finance,0.6329651474952698,7
274,S00275,139,I00140,Product Intern,Product,0.6312694549560547,8
274,S00275,48,I00049,Backend Development Intern,Backend Development,0.6265891790390015,9
274,S00275,97,I00098,DevOps Intern,DevOps,0.6188927292823792,10
275,S00276,2,I00003,Data Science Intern,Data Science,0.8020753264427185,1
275,S00276,15,I00016,Product Intern,Product,0.7118600606918335,2
275,S00276,68,I00069,DevOps Intern,DevOps,0.6881844997406006,3
275,S00276,78,I00079,Finance Intern,Finance,0.6859120726585388,4
275,S00276,29,I00030,Marketing Intern,Marketing,0.6824342012405396,5
275,S00276,139,I00140,Product Intern,Product,0.677931547164917,6
275,S00276,27,I00028,Finance Intern,Finance,0.6771833300590515,7
275,S00276,53,I00054,Marketing Intern,Marketing,0.6685099601745605,8
275,S00276,30,I00031,Finance Intern,Finance,0.6659130454063416,9
275,S00276,12,I00013,Backend Development Intern,Backend Development,0.66348797082901,10
276,S00277,16,I00017,Frontend Design Intern,Frontend Design,0.9220960736274719,1
276,S00277,85,I00086,Backend Development Intern,Backend Development,0.9183356761932373,2
276,S00277,121,I00122,Marketing Intern,Marketing,0.8684505820274353,3
276,S00277,119,I00120,Backend Development Intern,Backend Development,0.8509326577186584,4
276,S00277,97,I00098,DevOps Intern,DevOps,0.8473843336105347,5
276,S00277,23,I00024,Finance Intern,Finance,0.7718626856803894,6
276,S00277,3,I00004,Finance Intern,Finance,0.7585715055465698,7
